ID,Rating,MainCategory,Plateform,ActingPrice,Offer,NumberOfRatings,NumberOfReviews,5Star,4Star,3Star,2Star,1Star,Fulfilled,Combo,Category
14323,4.2,Men,Flipkart,3499,57.16,3742.0,499.0,2154.0,904.0,325.0,122,237,1,False,shoe
4103,3.9,Women,Flipkart,4695,45.07,58.0,10.0,33.0,6.0,8.0,1,10,0,False,boot
17001,3.9,Women,Flipkart,229,34.93,1647.0,274.0,789.0,324.0,239.0,122,173,0,False,slipper
19464,4.0,Men,Flipkart,649,26.19,8671.0,1032.0,4665.0,1745.0,855.0,468,938,1,False,slipper
5041,3.8,Women,Flipkart,499,41.88,57.0,6.0,26.0,16.0,3.0,2,10,0,False,juti
15403,4.3,Women,Flipkart,3999,43.31,98.0,13.0,58.0,23.0,9.0,3,5,1,False,shoe
13887,4.2,Men,Flipkart,4299,54.99,790.0,128.0,410.0,221.0,83.0,26,50,1,False,other
19491,3.6,Men,Flipkart,999,67.97,437.0,62.0,173.0,95.0,62.0,44,63,1,False,other
11929,4.3,Women,Flipkart,999,38.64,92.0,12.0,54.0,23.0,4.0,7,4,1,False,bellie
11550,4.0,Men,Flipkart,299,9.03,23608.0,2750.0,11255.0,6103.0,3008.0,1243,1999,1,False,slipper
16151,4.1,Women,Flipkart,625,20.64,368.0,68.0,201.0,79.0,51.0,11,26,1,False,other
1865,4.2,Women,Flipkart,4299,45.01,166.0,24.0,94.0,39.0,12.0,6,15,1,False,bellie
660,4.0,Women,Flipkart,632,62.12,845.0,132.0,871.0,34.0,106.0,54,112,0,False,juti
5183,4.5,Women,Flipkart,799,0.13,6.0,0.0,3.0,3.0,0.0,0,0,1,False,shoe
20176,3.9,Women,Flipkart,2499,66.03,183.0,28.0,97.0,26.0,23.0,14,23,1,False,sandal
14158,3.9,Men,Flipkart,999,44.54,1972.0,254.0,969.0,394.0,256.0,149,204,1,False,sandal
10192,4.4,Women,Flipkart,799,20.03,166.0,21.0,95.0,49.0,12.0,2,5,1,False,sandal
16071,4.2,Women,Flipkart,949,16.75,3223.0,472.0,1738.0,875.0,324.0,107,179,1,False,shoe
13970,4.0,Women,Flipkart,999,50.15,532.0,78.0,259.0,136.0,59.0,38,37,1,False,shoe
1901,4.1,Women,Flipkart,269,9.67,749.0,126.0,374.0,205.0,90.0,42,38,1,False,sandal
9931,4.4,Women,Amazon,949,0.0,17.0,10.0,0.0,0.0,9.0,43,48,1,False,shoe
9915,4.2,Women,Flipkart,599,58.43,992.0,170.0,559.0,246.0,103.0,41,43,0,False,sandal
7066,4.2,Men,Flipkart,999,43.04,236.0,26.0,127.0,58.0,30.0,10,11,1,False,shoe
8605,4.3,Men,Flipkart,3499,50.01,582.0,98.0,369.0,122.0,45.0,14,32,1,False,sneaker
11403,4.1,Women,Flipkart,625,20.64,368.0,68.0,201.0,79.0,51.0,11,26,1,False,other
14781,4.3,Women,Flipkart,1890,24.97,6.0,1.0,3.0,2.0,1.0,0,0,1,False,sandal
9206,4.1,Men,Flipkart,499,60.12,137.0,14.0,93.0,8.0,10.0,11,15,0,False,sneaker
5501,3.8,Men,Flipkart,999,63.26,775.0,75.0,407.0,114.0,89.0,55,110,1,False,shoe
19618,3.3,Women,Flipkart,999,60.06,8.0,0.0,3.0,1.0,1.0,1,2,0,False,bellie
135,3.9,Men,Flipkart,822,50.05,1689.0,248.0,422.0,443.0,209.0,232,211,1,False,boot
13097,4.2,Men,Flipkart,999,12.61,5386.0,899.0,2895.0,1345.0,595.0,193,358,1,False,shoe
13004,3.9,Women,Flipkart,999,57.96,757.0,107.0,359.0,161.0,103.0,54,74,1,True,sneaker
9360,3.7,Men,Flipkart,799,22.9,110.0,18.0,54.0,18.0,11.0,4,23,0,False,mojaris
5062,3.8,Men,Flipkart,999,62.06,780.0,95.0,367.0,156.0,106.0,58,93,0,False,sandal
19575,4.1,Men,Flipkart,699,18.6,12689.0,1762.0,6843.0,3150.0,1328.0,469,899,1,False,sandal
1736,4.1,Women,Flipkart,499,40.08,134.0,16.0,77.0,27.0,10.0,8,12,0,False,slipper
19673,4.1,Men,Flipkart,1499,43.03,2862.0,495.0,1556.0,658.0,283.0,128,237,1,False,sneaker
8814,3.9,Men,Flipkart,999,52.55,1893.0,248.0,980.0,323.0,250.0,127,213,1,False,sneaker
9119,3.6,Men,Flipkart,999,67.07,33.0,2.0,15.0,4.0,6.0,2,6,0,False,shoe
904,3.4,Men,Flipkart,4810,59.99,45.0,6.0,20.0,7.0,4.0,5,16,1,False,shoe
9115,3.8,Women,Flipkart,1299,79.91,2011.0,271.0,921.0,425.0,283.0,121,261,0,False,sandal
14467,4.1,Women,Flipkart,599,39.9,10451.0,1220.0,5358.0,2796.0,1224.0,461,612,1,False,flip
4725,4.7,Women,Flipkart,7995,40.15,3.0,1.0,2.0,1.0,0.0,0,0,1,False,shoe
3093,3.8,Men,Flipkart,999,55.06,1584.0,163.0,802.0,217.0,202.0,132,231,1,False,sneaker
7234,3.9,Women,Flipkart,999,62.06,27.0,1.0,12.0,7.0,4.0,1,3,0,False,flip
355,4.1,Men,Flipkart,1497,56.37,3649.0,705.0,1245.0,651.0,302.0,214,207,0,False,shoe
19779,4.2,Women,Flipkart,1299,53.89,179.0,28.0,90.0,62.0,11.0,11,9,1,False,sandal
763,3.6,Men,Flipkart,670,54.92,7.0,0.0,4.0,3.0,2.0,2,5,0,False,shoe
20781,3.8,Men,Amazon,348,0.0,4.0,3.0,0.0,0.0,0.0,30,70,0,False,sneaker
5019,4.8,Women,Flipkart,6499,45.01,10.0,0.0,8.0,2.0,0.0,0,0,1,False,sneaker
15393,3.9,Men,Flipkart,999,1.0,320.0,42.0,155.0,66.0,45.0,15,39,0,False,sandal
4248,4.3,Women,Flipkart,999,35.04,181.0,29.0,115.0,31.0,17.0,6,11,1,False,shoe
144,4.3,Women,Flipkart,3183,70.02,96.0,11.0,51.0,37.0,5.0,5,2,1,False,sandal
5288,4.0,Men,Flipkart,499,45.89,3276.0,376.0,1867.0,556.0,343.0,154,356,0,False,slipper
18124,4.2,Men,Flipkart,999,5.01,638.0,109.0,332.0,183.0,60.0,24,39,0,False,other
6072,3.9,Men,Flipkart,1999,65.08,4445.0,529.0,2303.0,709.0,598.0,302,533,1,True,shoe
18833,4.1,Women,Flipkart,599,47.41,10896.0,1601.0,5788.0,2378.0,1354.0,564,812,1,False,bellie
17365,3.7,Women,Flipkart,499,66.13,605.0,57.0,264.0,109.0,89.0,52,91,0,False,sandal
6806,3.7,Women,Amazon,499,0.0,188.0,74.0,19.0,4.0,11.0,22,44,1,False,shoe
877,4.0,Women,Flipkart,2032,75.04,1689.0,332.0,215.0,393.0,8.0,120,247,0,False,boot
7206,3.7,Women,Flipkart,999,70.07,1664.0,237.0,682.0,339.0,282.0,120,244,1,False,bellie
2897,4.0,Men,Flipkart,599,58.43,3150.0,339.0,1778.0,441.0,375.0,195,361,1,False,sneaker
5955,4.1,Women,Flipkart,1000,30.1,52.0,10.0,25.0,14.0,10.0,0,3,1,False,mojaris
11076,3.9,Women,Flipkart,999,28.03,926.0,167.0,455.0,185.0,127.0,54,104,0,False,sandal
19693,3.9,Women,Flipkart,499,63.73,4988.0,632.0,2410.0,935.0,706.0,381,556,1,False,sandal
16284,4.0,Men,Flipkart,999,52.55,21581.0,3053.0,10687.0,5066.0,2876.0,1119,1833,0,False,sandal
3304,4.1,Men,Flipkart,999,40.04,856.0,89.0,510.0,124.0,89.0,57,76,1,False,boot
11344,4.0,Men,Flipkart,1499,63.38,353.0,53.0,196.0,54.0,36.0,24,43,0,False,shoe
10451,4.4,Women,Flipkart,599,33.39,20.0,3.0,12.0,4.0,2.0,1,0,0,False,sandal
20005,3.9,Men,Flipkart,999,45.25,3484.0,435.0,1742.0,692.0,496.0,205,349,1,False,sandal
8463,4.1,Women,Flipkart,999,50.05,63.0,9.0,41.0,5.0,5.0,5,7,1,False,sneaker
1604,3.8,Men,Flipkart,999,57.36,380.0,52.0,184.0,63.0,49.0,23,61,0,False,juti
13390,4.7,Men,Flipkart,999,21.92,6.0,0.0,4.0,2.0,0.0,0,0,0,False,juti
20488,3.6,Men,Flipkart,499,14.83,359.0,61.0,139.0,65.0,75.0,31,49,0,False,shoe
4909,3.5,Women,Flipkart,899,66.74,52.0,12.0,22.0,7.0,6.0,7,10,0,False,other
17301,4.4,Women,Flipkart,1895,27.02,98.0,10.0,63.0,22.0,6.0,1,6,1,False,sandal
19480,3.9,Men,Flipkart,1499,74.72,208.0,39.0,104.0,36.0,34.0,10,24,1,False,bellie
3475,4.2,Women,Flipkart,999,33.53,869.0,156.0,508.0,174.0,87.0,37,63,1,False,shoe
538,4.0,Women,Flipkart,1017,55.26,245.0,32.0,95.0,48.0,26.0,12,10,0,False,boot
16454,4.5,Women,Flipkart,6499,49.99,10.0,2.0,6.0,1.0,0.0,0,1,1,False,shoe
17168,3.9,Men,Flipkart,1499,46.7,2722.0,379.0,1225.0,710.0,382.0,127,278,1,False,other
7217,3.8,Men,Flipkart,1498,56.68,165.0,17.0,83.0,22.0,28.0,11,21,1,True,shoe
4335,3.5,Men,Flipkart,671,32.79,2832.0,380.0,1162.0,458.0,396.0,233,583,1,False,sandal
14047,4.2,Men,Flipkart,4499,54.99,1988.0,364.0,1120.0,493.0,177.0,71,127,1,False,other
18865,4.7,Women,Flipkart,599,62.44,15.0,4.0,10.0,3.0,1.0,0,0,0,False,mojaris
8763,4.1,Women,Flipkart,1290,40.0,95.0,14.0,49.0,26.0,6.0,6,8,1,False,sandal
7315,4.1,Men,Flipkart,2399,24.01,5029.0,628.0,2859.0,1085.0,415.0,210,460,1,False,shoe
6354,4.5,Women,Flipkart,799,9.89,31.0,3.0,19.0,11.0,0.0,0,1,1,False,sandal
10784,3.7,Men,Flipkart,999,46.55,108.0,12.0,56.0,13.0,14.0,4,21,0,False,other
12615,4.7,Women,Flipkart,999,50.05,6.0,0.0,4.0,2.0,0.0,0,0,0,False,boot
20345,4.2,Men,Amazon,1799,24.96,27.0,13.0,9.0,6.0,6.0,12,66,1,False,sneaker
13799,4.3,Women,Flipkart,3999,40.01,83.0,6.0,37.0,36.0,6.0,2,2,1,False,sneaker
12485,3.4,Women,Flipkart,649,53.93,17.0,3.0,6.0,2.0,3.0,4,2,0,False,flip
16961,4.2,Women,Flipkart,799,50.06,2142.0,277.0,1206.0,521.0,241.0,87,89,0,False,slipper
16935,3.3,Women,Flipkart,499,43.69,29.0,3.0,10.0,6.0,4.0,2,7,0,False,juti
16776,4.2,Women,Flipkart,999,45.05,195.0,32.0,120.0,25.0,31.0,7,12,1,False,sneaker
19807,4.0,Women,Flipkart,799,50.06,1174.0,215.0,607.0,254.0,152.0,55,106,1,False,shoe
7324,3.4,Women,Flipkart,999,53.05,5.0,0.0,1.0,2.0,0.0,2,0,1,False,sandal
12970,3.8,Men,Flipkart,999,52.55,14915.0,2309.0,6729.0,3177.0,2256.0,1042,1711,1,False,shoe
5636,3.3,Women,Flipkart,899,5.56,3.0,0.0,0.0,1.0,2.0,0,0,1,False,shoe
17298,3.9,Women,Flipkart,998,61.32,391.0,60.0,189.0,80.0,55.0,27,41,1,False,sandal
13944,3.6,Women,Flipkart,999,50.05,85.0,15.0,34.0,22.0,9.0,5,15,1,False,sandal
20920,4.3,Women,Flipkart,999,30.03,601.0,101.0,337.0,170.0,41.0,24,29,1,False,sandal
6441,4.3,Women,Flipkart,999,45.45,21.0,6.0,12.0,6.0,1.0,1,1,0,False,bellie
19307,4.0,Women,Flipkart,499,5.21,474.0,95.0,253.0,102.0,55.0,13,49,1,False,sandal
18899,4.0,Men,Flipkart,2699,45.02,81.0,7.0,45.0,12.0,13.0,4,7,1,False,other
6994,3.7,Men,Flipkart,999,62.06,67.0,8.0,31.0,12.0,5.0,8,11,1,False,flip
19215,3.9,Women,Flipkart,500,15.2,1041.0,138.0,484.0,250.0,138.0,69,100,1,False,bellie
9490,4.2,Men,Flipkart,999,8.01,60.0,10.0,35.0,13.0,2.0,6,4,0,False,juti
14166,3.8,Women,Flipkart,998,47.39,34.0,2.0,19.0,4.0,2.0,2,7,1,True,sneaker
6968,4.3,Women,Flipkart,999,52.55,259.0,53.0,167.0,39.0,18.0,10,21,0,False,sandal
20823,4.1,Women,Flipkart,798,33.96,19237.0,3094.0,9577.0,4868.0,2618.0,895,1279,1,False,sneaker
16293,3.6,Women,Flipkart,1996,49.95,548.0,99.0,237.0,89.0,98.0,39,85,1,True,sneaker
14291,4.2,Women,Flipkart,699,64.38,512.0,72.0,298.0,107.0,54.0,24,29,1,False,sandal
20390,4.0,Men,Flipkart,999,55.06,8010.0,927.0,4512.0,1261.0,956.0,459,822,1,False,shoe
13265,4.3,Women,Flipkart,1099,55.51,156.0,22.0,89.0,40.0,14.0,7,6,0,False,sandal
16921,4.0,Women,Flipkart,999,53.15,523.0,71.0,258.0,134.0,65.0,22,44,0,False,shoe
13197,4.0,Women,Flipkart,1000,68.1,47.0,7.0,24.0,10.0,6.0,3,4,0,False,slipper
14796,4.0,Men,Flipkart,999,62.06,3447.0,450.0,1717.0,844.0,446.0,167,273,1,False,sandal
17529,4.1,Men,Flipkart,999,60.16,2330.0,385.0,1231.0,526.0,272.0,113,188,1,False,sneaker
12177,4.1,Men,Flipkart,999,35.04,51.0,6.0,24.0,14.0,9.0,2,2,0,False,juti
15258,3.5,Women,Flipkart,998,47.39,22.0,1.0,8.0,6.0,2.0,2,4,1,False,sneaker
15018,3.9,Women,Flipkart,998,40.98,650.0,96.0,310.0,140.0,84.0,46,70,1,False,sneaker
16653,3.7,Women,Flipkart,499,60.12,646.0,88.0,293.0,123.0,90.0,52,88,0,False,flip
17136,4.0,Men,Flipkart,299,9.36,25936.0,3242.0,12968.0,6484.0,3242.0,1243,1999,1,False,flip
5138,4.0,Women,Flipkart,699,60.94,122.0,19.0,62.0,30.0,20.0,4,10,1,False,sneaker
6770,4.0,Women,Flipkart,999,45.05,133.0,17.0,72.0,25.0,14.0,11,11,0,False,shoe
20603,3.7,Men,Flipkart,999,60.16,432.0,54.0,216.0,108.0,39.0,21,48,1,False,shoe
12955,4.1,Women,Flipkart,499,43.09,872.0,141.0,459.0,210.0,89.0,47,67,1,False,other
1843,4.0,Women,Flipkart,499,66.33,2111.0,223.0,1045.0,473.0,290.0,118,185,1,False,slipper
15674,3.3,Women,Flipkart,999,52.05,4.0,0.0,1.0,1.0,1.0,0,1,0,False,boot
18575,4.1,Women,Flipkart,999,69.57,103.0,10.0,61.0,16.0,14.0,1,11,1,False,sandal
18355,4.3,Women,Flipkart,3999,57.51,3096.0,325.0,1791.0,780.0,268.0,102,140,1,False,shoe
8192,3.9,Men,Flipkart,1299,63.97,1242.0,135.0,615.0,222.0,177.0,110,118,1,False,sandal
16995,4.2,Women,Flipkart,999,64.16,923.0,162.0,542.0,195.0,107.0,38,44,0,False,boot
17371,3.8,Women,Flipkart,998,55.71,2673.0,401.0,1159.0,600.0,449.0,205,274,1,True,shoe
1153,4.2,Men,Flipkart,1049,9.53,49101.0,7248.0,27266.0,11914.0,4923.0,1871,3127,1,False,shoe
9006,3.8,Men,Flipkart,499,15.03,6064.0,758.0,3032.0,1516.0,712.0,285,519,1,False,shoe
16322,3.0,Men,Flipkart,999,60.06,452.0,49.0,145.0,59.0,55.0,47,146,0,False,slipper
17770,3.7,Women,Flipkart,499,45.89,88.0,10.0,40.0,14.0,13.0,8,13,0,False,bellie
10765,3.9,Women,Flipkart,799,75.09,339.0,51.0,174.0,63.0,44.0,23,35,0,False,juti
3311,4.0,Women,Flipkart,798,25.81,5657.0,991.0,2699.0,1400.0,833.0,287,438,1,True,sneaker
20820,3.8,Men,Flipkart,999,58.06,10615.0,1369.0,5247.0,1762.0,1398.0,738,1470,1,False,shoe
13140,3.9,Men,Flipkart,2299,54.46,1846.0,215.0,888.0,439.0,219.0,95,205,1,False,shoe
16881,4.3,Women,Flipkart,899,7.01,8998.0,1321.0,5182.0,2559.0,681.0,200,376,1,False,shoe
17557,4.1,Women,Flipkart,1699,11.77,366.0,34.0,196.0,83.0,36.0,18,33,1,False,shoe
10940,4.0,Women,Flipkart,799,50.06,1174.0,215.0,609.0,253.0,152.0,55,107,1,False,shoe
14482,4.0,Men,Flipkart,499,44.89,1408.0,165.0,839.0,167.0,139.0,87,176,1,False,sneaker
2148,4.1,Women,Flipkart,999,55.56,2562.0,393.0,1328.0,656.0,330.0,94,151,1,False,sneaker
15174,4.1,Women,Flipkart,795,56.6,961.0,126.0,503.0,219.0,121.0,45,80,0,False,other
523,4.1,Men,Flipkart,4016,50.01,4813.0,587.0,3535.0,562.0,419.0,172,404,1,False,shoe
19366,3.8,Men,Flipkart,999,57.36,112.0,12.0,54.0,18.0,14.0,11,15,1,False,mojaris
14121,4.1,Women,Flipkart,1299,53.89,1253.0,196.0,716.0,238.0,104.0,71,124,1,False,sandal
10138,4.2,Men,Flipkart,699,0.14,691.0,90.0,393.0,152.0,74.0,24,48,0,False,shoe
5392,3.3,Women,Flipkart,499,66.13,4.0,1.0,1.0,1.0,0.0,2,0,0,False,flip
17625,4.3,Women,Flipkart,3999,0.03,51.0,8.0,31.0,11.0,5.0,2,2,1,False,shoe
14804,5.0,Women,Flipkart,899,61.18,3.0,2.0,3.0,0.0,0.0,1,0,0,False,other
16234,4.8,Women,Flipkart,899,61.18,5.0,0.0,3.0,0.0,0.0,0,0,1,False,sandal
4101,4.3,Women,Amazon,499,0.0,308.0,153.0,4.0,4.0,10.0,24,57,1,False,other
8908,4.0,Men,Flipkart,499,36.87,5588.0,579.0,3309.0,780.0,533.0,321,645,1,False,other
15322,4.0,Men,Flipkart,499,20.04,1165.0,140.0,553.0,303.0,154.0,54,101,1,False,other
5675,3.6,Men,Flipkart,499,60.12,144.0,19.0,66.0,22.0,18.0,12,26,0,False,flip
14677,3.8,Men,Flipkart,1499,80.05,1630.0,176.0,826.0,240.0,207.0,96,261,0,False,sneaker
5397,3.9,Women,Flipkart,499,43.09,989.0,138.0,483.0,187.0,139.0,63,117,0,False,juti
9596,4.0,Women,Flipkart,999,45.05,1616.0,279.0,802.0,382.0,195.0,92,145,1,False,bellie
750,4.2,Men,Flipkart,937,52.55,351.0,48.0,118.0,46.0,75.0,12,26,1,False,juti
5869,4.3,Women,Flipkart,999,63.46,556.0,87.0,352.0,103.0,46.0,21,34,0,False,boot
16658,3.4,Women,Flipkart,499,33.87,307.0,33.0,117.0,50.0,38.0,32,70,0,False,flip
19444,3.9,Men,Flipkart,499,13.03,220.0,33.0,114.0,38.0,31.0,12,25,0,False,mojaris
12932,4.2,Women,Flipkart,5999,73.76,135.0,14.0,78.0,33.0,12.0,3,10,1,False,sneaker
8495,3.9,Women,Flipkart,499,60.12,2598.0,367.0,1291.0,518.0,317.0,190,282,0,False,juti
13367,3.0,Men,Flipkart,1999,40.02,3.0,0.0,1.0,0.0,1.0,0,1,0,False,other
14724,4.0,Men,Flipkart,1299,43.11,1954.0,303.0,1029.0,397.0,234.0,114,180,1,False,shoe
20911,4.4,Men,Flipkart,599,35.23,5.0,0.0,3.0,1.0,1.0,0,0,0,False,juti
17607,4.1,Men,Flipkart,3999,81.02,16771.0,2132.0,9350.0,3196.0,2028.0,836,1361,1,True,shoe
2221,4.0,Women,Flipkart,899,15.91,940.0,130.0,448.0,257.0,101.0,42,89,1,False,shoe
7001,3.8,Women,Flipkart,499,60.12,787.0,99.0,385.0,148.0,98.0,55,101,0,False,flip
16473,3.7,Women,Flipkart,499,11.02,114.0,13.0,51.0,23.0,10.0,13,17,0,False,sandal
5880,3.9,Men,Flipkart,2999,68.36,383.0,54.0,187.0,81.0,46.0,21,48,1,False,shoe
15182,4.1,Women,Flipkart,999,40.04,1947.0,311.0,1045.0,421.0,226.0,103,151,1,False,shoe
692,4.2,Women,Flipkart,452,58.43,991.0,170.0,511.0,344.0,153.0,76,55,0,False,sandal
12428,4.1,Women,Flipkart,999,65.57,2266.0,338.0,1227.0,538.0,231.0,104,159,0,False,flip
5701,4.1,Women,Flipkart,999,54.05,164.0,20.0,82.0,35.0,21.0,11,15,1,False,sandal
7563,3.9,Men,Flipkart,999,51.45,1092.0,128.0,509.0,254.0,152.0,62,115,0,False,sandal
16824,4.0,Women,Flipkart,799,55.57,153.0,15.0,75.0,36.0,16.0,13,13,0,False,sandal
9748,4.0,Women,Flipkart,499,47.9,7.0,1.0,4.0,1.0,1.0,0,1,0,False,juti
1539,3.9,Women,Flipkart,999,66.87,166.0,25.0,81.0,32.0,24.0,12,17,0,False,sandal
1411,4.3,Women,Flipkart,999,53.05,328.0,57.0,184.0,86.0,30.0,13,15,0,False,boot
567,4.1,Women,Flipkart,1085,60.06,4072.0,671.0,1727.0,170.0,349.0,225,146,1,False,sandal
13961,3.8,Men,Flipkart,1123,66.25,1683.0,262.0,917.0,219.0,176.0,95,276,1,False,shoe
15308,3.8,Women,Flipkart,6099,42.3,13.0,0.0,8.0,1.0,1.0,0,3,0,False,boot
119,4.0,Men,Flipkart,634,62.12,66.0,9.0,19.0,11.0,10.0,4,8,0,False,flip
18054,4.4,Men,Flipkart,4999,50.01,44.0,5.0,28.0,11.0,2.0,1,2,0,False,other
16674,4.2,Men,Flipkart,999,55.06,321.0,48.0,192.0,62.0,34.0,17,16,1,False,mojaris
10211,4.1,Men,Flipkart,1998,65.02,1496.0,221.0,872.0,256.0,156.0,68,144,1,True,other
12234,3.9,Women,Flipkart,999,55.06,538.0,62.0,254.0,120.0,81.0,40,43,0,False,bellie
19361,3.2,Men,Flipkart,2195,13.67,10.0,1.0,4.0,1.0,0.0,3,2,0,False,shoe
17341,4.0,Men,Flipkart,999,56.46,148.0,19.0,85.0,17.0,22.0,13,11,0,False,shoe
6016,4.8,Women,Flipkart,3499,40.33,6.0,0.0,5.0,1.0,0.0,0,0,1,False,sneaker
11592,3.8,Men,Flipkart,1499,43.03,196.0,19.0,92.0,44.0,21.0,12,27,1,False,flip
283,4.2,Men,Flipkart,1412,19.25,4591.0,769.0,3292.0,1223.0,29.0,212,407,1,False,shoe
9550,4.4,Women,Flipkart,1020,7.06,15.0,2.0,10.0,3.0,1.0,0,1,1,False,sandal
16634,4.2,Men,Flipkart,1299,38.49,2249.0,324.0,1466.0,343.0,158.0,100,182,1,False,boot
2996,3.7,Men,Flipkart,3999,86.27,190.0,33.0,97.0,22.0,27.0,13,31,1,False,sneaker
3991,4.1,Women,Flipkart,999,40.04,2563.0,467.0,1479.0,485.0,281.0,113,205,1,False,sandal
2068,4.2,Men,Flipkart,999,52.55,75.0,13.0,41.0,20.0,6.0,5,3,0,False,juti
5693,3.7,Women,Flipkart,999,71.57,6.0,1.0,3.0,1.0,0.0,1,1,1,False,sandal
17874,4.3,Women,Flipkart,2295,54.34,18.0,2.0,10.0,6.0,1.0,0,1,1,False,sandal
19419,4.1,Women,Flipkart,999,52.45,6809.0,963.0,3644.0,1507.0,810.0,335,510,1,False,sneaker
15469,4.1,Women,Flipkart,999,58.06,112.0,19.0,67.0,16.0,13.0,3,13,0,False,boot
1915,3.6,Women,Flipkart,599,50.25,70.0,7.0,27.0,14.0,12.0,9,8,1,False,bellie
8623,3.8,Men,Flipkart,999,50.05,39.0,4.0,21.0,6.0,3.0,1,8,0,False,mojaris
8601,4.2,Men,Flipkart,2999,49.98,5108.0,681.0,2810.0,1344.0,479.0,199,276,1,False,shoe
14668,4.2,Men,Amazon,799,37.55,1.0,1.0,6.0,3.0,9.0,25,57,1,False,boot
20628,3.3,Women,Flipkart,449,30.07,139.0,18.0,54.0,15.0,20.0,14,36,0,False,sandal
12784,3.8,Men,Flipkart,799,60.33,64.0,8.0,32.0,11.0,5.0,5,11,0,False,flip
11594,4.1,Men,Flipkart,999,69.27,239.0,21.0,135.0,41.0,30.0,13,20,0,False,juti
11277,4.4,Women,Flipkart,699,46.78,24.0,1.0,11.0,12.0,1.0,0,0,0,False,sandal
3012,4.2,Men,Flipkart,749,15.89,70837.0,11734.0,41410.0,16453.0,6485.0,2192,4297,1,False,sneaker
9869,3.6,Women,Flipkart,1499,55.7,33.0,6.0,14.0,8.0,2.0,2,7,1,False,shoe
14908,4.2,Women,Flipkart,1199,50.46,70.0,11.0,40.0,17.0,4.0,4,5,1,False,boot
7045,4.1,Women,Flipkart,999,33.53,1788.0,341.0,1041.0,324.0,191.0,84,148,1,False,shoe
9505,3.6,Women,Flipkart,499,60.12,95.0,11.0,44.0,13.0,10.0,8,20,0,False,bellie
18870,3.7,Men,Flipkart,799,75.09,139.0,15.0,67.0,23.0,14.0,12,23,0,False,sandal
9584,4.1,Men,Flipkart,2695,33.8,2956.0,369.0,1478.0,826.0,326.0,116,210,1,False,sandal
13714,4.2,Women,Flipkart,599,46.24,85.0,13.0,51.0,17.0,8.0,3,6,0,False,juti
19074,3.5,Men,Flipkart,999,50.05,121.0,15.0,49.0,20.0,20.0,4,28,1,False,sandal
4567,3.8,Men,Flipkart,1399,65.98,80.0,9.0,35.0,19.0,12.0,6,8,0,False,other
16289,4.0,Women,Flipkart,1499,60.04,485.0,65.0,241.0,106.0,63.0,31,45,0,False,bellie
19748,4.1,Women,Flipkart,999,55.06,3976.0,508.0,1984.0,1010.0,519.0,177,288,1,False,sneaker
1599,4.1,Women,Flipkart,499,52.1,83.0,12.0,48.0,15.0,7.0,7,6,0,False,bellie
3664,3.9,Men,Flipkart,999,68.07,3184.0,395.0,1613.0,508.0,452.0,233,378,0,False,other
1142,4.2,Women,Flipkart,649,9.71,160.0,33.0,83.0,44.0,19.0,2,12,1,False,sandal
19920,3.7,Men,Flipkart,499,56.71,13702.0,1813.0,6200.0,2605.0,1898.0,1075,1924,1,False,flip
17085,4.4,Women,Flipkart,999,52.55,7.0,0.0,6.0,0.0,0.0,0,1,0,False,flip
18294,3.9,Men,Flipkart,999,67.77,1738.0,229.0,852.0,315.0,261.0,112,198,0,False,other
13775,4.2,Men,Flipkart,1499,30.02,9327.0,1516.0,5350.0,2086.0,885.0,339,667,1,False,shoe
16231,4.0,Men,Flipkart,1299,23.02,284.0,38.0,142.0,71.0,31.0,11,29,1,False,sandal
158,4.1,Women,Flipkart,840,33.96,19237.0,3094.0,11952.0,3226.0,3222.0,1020,984,1,False,sneaker
12785,3.9,Men,Flipkart,999,23.42,43.0,5.0,21.0,8.0,7.0,4,3,0,False,other
7562,3.9,Women,Flipkart,499,58.12,295.0,43.0,152.0,50.0,42.0,21,33,0,False,flip
18860,4.2,Women,Flipkart,1299,33.49,158.0,27.0,86.0,42.0,14.0,5,11,1,False,sandal
10500,3.9,Women,Flipkart,1499,33.36,512.0,78.0,283.0,75.0,58.0,30,66,1,False,sandal
7505,3.9,Men,Flipkart,1299,82.37,1168.0,130.0,628.0,178.0,147.0,71,144,1,False,other
20564,4.4,Women,Flipkart,799,42.05,5.0,1.0,3.0,1.0,1.0,0,0,0,False,other
19030,3.9,Men,Flipkart,999,52.55,228.0,28.0,88.0,70.0,35.0,19,16,1,False,other
6027,4.2,Women,Flipkart,1499,60.37,71.0,5.0,45.0,11.0,6.0,4,5,1,False,boot
1334,3.4,Women,Flipkart,1499,55.77,26.0,0.0,10.0,5.0,3.0,1,7,0,True,sneaker
15766,4.3,Women,Flipkart,999,25.93,3.0,0.0,1.0,2.0,0.0,0,0,0,False,other
13133,4.1,Women,Flipkart,2490,30.0,14.0,0.0,8.0,3.0,1.0,1,1,0,False,sandal
15966,4.0,Men,Flipkart,999,55.46,2028.0,282.0,1028.0,429.0,249.0,105,217,1,False,sneaker
18662,3.8,Men,Flipkart,999,62.06,10032.0,1280.0,4891.0,1600.0,1373.0,772,1396,1,False,other
19730,4.1,Men,Flipkart,2999,56.69,190.0,28.0,108.0,38.0,20.0,7,17,1,False,sneaker
