id,title,Rating,maincateg,platform,actprice1,Offer %,norating1,noreviews1,star_5f,star_4f,star_3f,star_2f,star_1f,fulfilled1,price1
4105,Trendy Look for Jeans and Kurta Pajama /Artificial Leather Ethnic Shoes For Men Ethnic Mule For Men  (Brown),3.6,Men,Flipkart,999,50.05%,7.0,1.0,4.0,0.0,1.0,0,2,0,499
15177,SL-138 Casuals For Women  (White),4.1,Women,Flipkart,625,20.64%,368.0,68.0,201.0,79.0,51.0,11,26,1,496
5202,Women Tan Heels Sandal,3.9,Women,Flipkart,850,64.82%,83.5058822631836,3.0782809257507324,11.0,4.616528034210205,2.0,1,3,1,299
8203,Bellies For Women  (Black),3.8,Women,Flipkart,499,43.89%,3203.0,412.0,1476.0,614.0,480.0,224,409,1,280
2937,SPORTSTAR Men Black Sneakers,3.9,Men,Amazon,599,16.69%,571.0,290.0,12.0,4.0,12.0,26,46,0,499
14569,Women Pink Bellies Sandal,4.2,Women,Flipkart,799,70.84%,7576.0,1248.0,4314.0,1799.0,794.0,268,401,0,233
19987,Women Red Wedges Sandal,4.1,Women,Flipkart,799,14.64%,265.0,30.0,137.0,69.0,31.0,14,16,1,682
13033,Bellies For Women  (Navy),4.2,Women,Flipkart,499,24.05%,485.0,66.0,261.0,118.0,58.0,15,33,1,379
4766,Women Pink Wedges Sandal,4.0,Women,Flipkart,1499,66.71%,156.0,28.0,78.0,37.0,21.0,7,13,0,499
20029,Men Blue Sandal,4.1,Men,Flipkart,309,2.27%,1117.0,165.0,599.0,271.0,125.0,43,79,1,302
17737,Jutis For Women  (Multicolor),3.7,Women,Flipkart,499,51.10%,62.0,10.0,30.0,10.0,5.0,7,10,0,244
17245,Shoes For Girls Stylish Latest Fashion Sports Casual Canvas Sneakers Sneakers For Women  (Black),4.0,Women,Flipkart,749,46.73%,246.0,28.0,128.0,53.0,32.0,6,27,1,399
6807,Sneakers For Women  (White),4.2,Women,Flipkart,999,45.05%,195.0,32.0,116.0,25.0,31.0,7,12,1,549
13024,Trendy stylish flexible comfortable classy popular Mojaris For Men  (Black),4.0,Men,Flipkart,850,61.18%,27.0,3.0,17.0,2.0,2.0,2,4,0,330
11452,Slippers,4.1,Women,Flipkart,279,20.43%,741.0,69.0,434.0,134.0,73.0,32,66,1,222
10887,Women Black Heels Sandal,4.2,Women,Flipkart,999,52.45%,571.0,99.0,348.0,99.0,51.0,30,43,1,475
12043,Outdoors For Men  (Black),4.0,Men,Flipkart,999,63.96%,151.0,10.0,81.0,26.0,22.0,9,13,0,360
10156,Boots For Women  (Pink),3.8,Women,Flipkart,999,55.06%,20.0,4.0,5.0,9.0,4.0,0,2,1,449
10667,Frio Black Color Casual for Men's Flip Flops,3.5,Men,Flipkart,1299,84.68%,2578.0,315.0,1121.0,365.0,349.0,262,481,1,199
8645,"Century-12 Running shoes for boys | sports shoes for men | Latest Stylish Casual sport shoes for men | Lace up Lightweight navy for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Navy, Blue)",4.1,Men,Flipkart,999,33.53%,11594.0,1845.0,5888.0,2964.0,1358.0,510,874,0,664
12002,Prowl Slip On Wns Walking Shoes For Women  (Black),4.5,Women,Flipkart,3999,40.31%,115.0,14.0,74.0,23.0,5.0,1,6,1,2387
12044,Women Brown Flats Sandal,4.3,Women,Flipkart,699,15.74%,21.0,3.0,13.0,4.0,3.0,0,1,1,589
7046,Leather Semi-formals Lace Up For Men  (Black),4.2,Men,Flipkart,5895,70.01%,985.0,141.0,522.0,259.0,104.0,32,68,1,1768
18365,Slides,4.0,Men,Flipkart,999,76.18%,259.0,27.0,150.0,38.0,25.0,18,28,0,238
701,"Captain-13 Running shoes for boys | sports shoes for men | Latest Stylish Casual sneakers for men | Lace up lightweight black shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Black, Maroon)",3.9,Men,Flipkart,802,43.04%,1380.0,236.0,851.0,357.0,103.0,101,213,1,543
1737,Boots For Women  (Tan),4.4,Women,Flipkart,3699,71.64%,143.0,25.0,87.0,38.0,11.0,2,5,1,1049
7982,Combo New Combination Black and Black Loafers Casual Slip On Party Wear Shoes Pack of 2 Loafers For Men  (Black),4.0,Men,Flipkart,799,48.06%,8.0,0.0,5.0,1.0,0.0,1,1,0,415
9491,Men Beige Sandal,3.5,Men,Flipkart,999,60.06%,2832.0,380.0,1162.0,458.0,396.0,233,583,0,399
13561,Ketava III DP Slippers,4.1,Men,Flipkart,1299,30.02%,5740.0,625.0,3171.0,1274.0,535.0,232,528,1,909
4557,Heel Boots For Women  (Black),4.1,Women,Flipkart,2290,55.85%,249.0,48.0,122.0,67.0,31.0,10,19,0,1011
2927,Lace Up For Men  (Black),3.8,Men,Flipkart,2899,67.26%,3012.0,458.0,1442.0,624.0,381.0,177,388,1,949
3060,Slippers,4.7,Women,Flipkart,1199,50.04%,3.0,0.0,2.0,1.0,0.0,0,0,1,599
2932,Partywear Ethnic Womens Girls Ladies Shoe Jutis For Women Jutis For Women  (Multicolor),3.9,Women,Flipkart,499,40.08%,96.0,17.0,53.0,15.0,7.0,6,15,0,299
17357,Women Beige Bellies Sandal,4.4,Women,Flipkart,999,52.55%,153.62460327148438,3.3888721466064453,19.03623390197754,4.616528034210205,7.0,1,4,0,474
4126,Women Grey Heels Sandal,4.1,Women,Flipkart,999,40.04%,622.0,102.0,330.0,148.0,74.0,26,42,1,599
15843,"Best Quality Boots Latest Fashion ,Trending Boots And Very Comfortable Boots For Women  (White)",4.0,Women,Flipkart,999,65.07%,94.51904296875,25.0,9.370145797729492,19.0,11.0,3,10,1,349
16207,TRAVELLAR LP Running Shoes For Men  (Grey),4.2,Men,Flipkart,2999,49.98%,5117.0,681.0,2814.0,1346.0,480.0,199,278,1,1500
18304,Slippers,3.8,Women,Flipkart,499,71.74%,19.83365821838379,23.0,71.0,4.616528034210205,22.0,14,17,0,141
18549,Women Brown Heels Sandal,4.4,Women,Flipkart,1490,40.00%,226.0,28.0,141.0,53.0,19.0,4,9,1,894
11570,"EDGEBOUNCE 1.5 W Running Shoes For Women  (Black, White)",4.5,Women,Flipkart,8999,56.85%,6.0,0.0,4.0,1.0,1.0,0,0,1,3883
9975,Walking Shoes For Women  (Blue),4.2,Women,Flipkart,799,16.90%,21.0,7.0,14.0,2.0,1.0,3,1,1,664
11047,GO RUN FAST Running Shoes For Women  (Black),4.6,Women,Flipkart,5299,49.99%,101.0,15.0,76.0,16.0,4.0,1,4,1,2650
19697,Slides,4.0,Women,Flipkart,999,70.07%,81.0,10.0,41.0,21.0,8.0,3,8,1,299
3669,Synthetic Leather Casual Partywear New Design Boots For Women  (White),4.2,Women,Flipkart,999,53.25%,2233.0,395.0,1333.0,403.0,231.0,97,157,1,467
4935,Womens Comfort Stylish Trending Printed Slippers (Pack Of 4) Flip Flops,3.8,Women,Flipkart,499,50.90%,10733.0,1546.0,4769.0,2205.0,1697.0,815,1247,0,245
15692,Men Brown Sandal,3.9,Men,Flipkart,999,68.57%,133.0,15.0,59.0,31.0,24.0,6,13,0,314
19348,Longwalk Women Casual Sneakers Shoes,4.5,Women,Amazon,454,5.51%,37.0,19.0,7.0,0.0,7.0,14,72,0,429
6910,Women Brown Wedges Sandal,3.7,Women,Flipkart,533,14.63%,135.0,20.0,58.0,26.0,23.0,8,20,0,455
7139,Climber Boots For Men  (Bronze),4.0,Men,Flipkart,999,50.05%,60107.0,7501.0,33445.0,9311.0,6841.0,3551,6959,1,499
16858,NUM0010 Derby For Men  (Brown),3.8,Men,Flipkart,799,50.44%,33.0,4.0,16.0,6.0,4.0,1,6,0,396
18419,Stylish Laser Punch Casual Belly Bellies For Women  (Tan),3.8,Women,Flipkart,499,20.04%,228.0,24.0,100.0,52.0,38.0,9,29,0,399
13646,Women Blue Heels Sandal,4.1,Women,Flipkart,999,55.06%,954.0,138.0,496.0,234.0,113.0,56,57,1,449
14152,Women 's Shoes For Girls Casuals For Women  Casuals For Women  (Multicolor),4.2,Women,Flipkart,999,54.05%,972.0,144.0,527.0,232.0,122.0,38,53,0,459
2319,Running Shoes For Men  (Blue),3.8,Men,Flipkart,799,64.46%,163.0,20.0,83.0,25.0,23.0,11,21,0,284
10455,Bk Mojaris For Men  (Brown),3.3,Men,Flipkart,999,30.03%,6.0,1.0,2.0,1.0,1.0,1,1,0,699
8719,Ankle Length & High Ankle Length Boots For Women  (Beige),4.1,Women,Flipkart,999,54.15%,4721.0,770.0,2545.0,1002.0,522.0,234,418,0,458
19824,Concave 2 Wn s IDP Running Shoes For Women  (Purple),4.3,Women,Flipkart,3999,49.81%,367.0,47.0,206.0,108.0,30.0,6,18,1,2007
6487,Women Maroon Wedges Sandal,4.4,Women,Flipkart,799,64.71%,67.0,7.0,44.0,11.0,6.0,2,3,0,282
8770,Flip Flops,4.1,Men,Flipkart,375,6.93%,21054.0,2532.0,11523.0,4995.0,2145.0,894,1497,1,349
9123,"New Trendy Fashionable And Comfortable 2 Combo Shoe Party Wear Sneakers Women and Girls Running Shoes,Gym Shoes,Canvas Shoes,Training Shoes,Sports Shoes For Girls Sneakers For Women  (Black, White)",4.1,Women,Flipkart,998,34.97%,346.0,55.0,182.0,82.0,35.0,19,28,1,649
20861,Sparx Men's Sc0162g Sneakers,4.0,Men,Amazon,1199,33.69%,228.0,126.0,10.0,3.0,12.0,25,51,1,795
14323,GEL CONTEND 4B+ Running Shoes For Men  (Black),4.2,Men,Flipkart,3499,57.16%,3742.0,499.0,2154.0,904.0,325.0,122,237,1,1499
4103,Boots For Women  (Brown),3.9,Women,Flipkart,4695,45.07%,58.0,10.0,33.0,6.0,8.0,1,10,0,2579
17001,Slippers,3.9,Women,Flipkart,229,34.93%,1647.0,274.0,789.0,324.0,239.0,122,173,0,149
19464,Slippers,4.0,Men,Flipkart,649,26.19%,8671.0,1032.0,4665.0,1745.0,855.0,468,938,1,479
5041,"Bellies Jutis For Women  (Blue, Gold)",3.8,Women,Flipkart,499,41.88%,57.0,6.0,26.0,16.0,3.0,2,10,0,290
15403,STORMER LS Running Shoes For Women  (Off White),4.3,Women,Flipkart,3999,43.31%,98.0,13.0,58.0,23.0,9.0,3,5,1,2267
13887,RC3526 001 Slip On For Men  (Black),4.2,Men,Flipkart,4299,54.99%,790.0,128.0,410.0,221.0,83.0,26,50,1,1935
19491,Slides,3.6,Men,Flipkart,999,67.97%,437.0,62.0,173.0,95.0,62.0,44,63,1,320
11929,Bellies For Women  (Grey),4.3,Women,Flipkart,999,38.64%,92.0,12.0,54.0,23.0,4.0,7,4,1,613
11550,Slippers,4.0,Men,Flipkart,299,9.03%,23608.0,2750.0,11255.0,6103.0,3008.0,1243,1999,1,272
16151,SL-138 Casuals For Women  (White),4.1,Women,Flipkart,625,20.64%,368.0,68.0,201.0,79.0,51.0,11,26,1,496
1865,ARYA - DIFFERENT EDGE Bellies For Women  (Navy),4.2,Women,Flipkart,4299,45.01%,166.0,24.0,94.0,39.0,12.0,6,15,1,2364
660,Jutis For Women  (Black),4.0,Women,Flipkart,632,62.12%,845.0,132.0,871.0,34.0,106.0,54,112,0,283
5183,SL-172 Women Walking Shoes For Women  (Pink),4.5,Women,Flipkart,799,0.13%,6.0,0.0,3.0,3.0,0.0,0,0,1,798
20176,Women Black Heels Sandal,3.9,Women,Flipkart,2499,66.03%,183.0,28.0,97.0,26.0,23.0,14,23,1,849
14158,"Men Red, Black Sports Sandal",3.9,Men,Flipkart,999,44.54%,1972.0,254.0,969.0,394.0,256.0,149,204,1,554
10192,Women Black Flats Sandal,4.4,Women,Flipkart,799,20.03%,166.0,21.0,95.0,49.0,12.0,2,5,1,639
16071,"Women SL-126 Grey Pink Walking Shoes For Women  (Pink, Grey)",4.2,Women,Flipkart,949,16.75%,3223.0,472.0,1738.0,875.0,324.0,107,179,1,790
13970,Walking Shoes For Women  (Pink),4.0,Women,Flipkart,999,50.15%,532.0,78.0,259.0,136.0,59.0,38,37,1,498
1901,Women Brown Wedges Sandal,4.1,Women,Flipkart,269,9.67%,749.0,126.0,374.0,205.0,90.0,42,38,1,243
9931,Kazarmax Women's Walking Shoes,4.4,Women,Amazon,949,0.00%,17.0,10.0,0.0,0.0,9.0,43,48,1,949
9915,Women Off White Flats Sandal,4.2,Women,Flipkart,599,58.43%,992.0,170.0,559.0,246.0,103.0,41,43,0,249
7066,Running Shoes For Men  (Yellow),4.2,Men,Flipkart,999,43.04%,236.0,26.0,127.0,58.0,30.0,10,11,1,569
8605,Puma Smash v2 Buck Sneakers For Men  (Black),4.3,Men,Flipkart,3499,50.01%,582.0,98.0,369.0,122.0,45.0,14,32,1,1749
11403,SL-138 Casuals For Women  (White),4.1,Women,Flipkart,625,20.64%,368.0,68.0,201.0,79.0,51.0,11,26,1,496
14781,Women Gold Wedges Sandal,4.3,Women,Flipkart,1890,24.97%,6.0,1.0,3.0,2.0,1.0,0,0,1,1418
9206,Sneakers For Men  (Red),4.1,Men,Flipkart,499,60.12%,137.0,14.0,93.0,8.0,10.0,11,15,0,199
5501,Sports shoes/Casual shoes/Walking Shoes/Gym shoes/Running shoes/Cricket shoes Walking Shoes For Men  (Black),3.8,Men,Flipkart,999,63.26%,775.0,75.0,407.0,114.0,89.0,55,110,1,367
19618,Bellies For Women  (Off White),3.3,Women,Flipkart,999,60.06%,8.0,0.0,3.0,1.0,1.0,1,2,0,399
135,Ankle Length Stylish Boots For Men  (Brown),3.9,Men,Flipkart,822,50.05%,1689.0,248.0,422.0,443.0,209.0,232,211,1,461
13097,RODEO-2 Running Shoes For Men  (Blue),4.2,Men,Flipkart,999,12.61%,5386.0,899.0,2895.0,1345.0,595.0,193,358,1,873
13004,"Combo Pack of 2 Casual Shoes Sneakers For Women  (Red, Blue)",3.9,Women,Flipkart,999,57.96%,757.0,107.0,359.0,161.0,103.0,54,74,1,420
9360,Mojaris For Men  (Brown),3.7,Men,Flipkart,799,22.90%,110.0,18.0,54.0,18.0,11.0,4,23,0,616
5062,Men Blue Flats Sandal,3.8,Men,Flipkart,999,62.06%,780.0,95.0,367.0,156.0,106.0,58,93,0,379
19575,"Men Yellow, Black, Blue Casual Sandal",4.1,Men,Flipkart,699,18.60%,12689.0,1762.0,6843.0,3150.0,1328.0,469,899,1,569
1736,Slippers,4.1,Women,Flipkart,499,40.08%,134.0,16.0,77.0,27.0,10.0,8,12,0,299
19673,"Sneaker-03 Navy Sky Running shoes for boys |sports shoes for men | Latest Stylish Casual sneakers for men | Lace up lightweight white shoes for running, walking, gym, trekking, hiking & party Running Shoes Lace Up For Men  (Blue, Blue)",4.1,Men,Flipkart,1499,43.03%,2862.0,495.0,1556.0,658.0,283.0,128,237,1,854
8814,casual for men Sneakers For Men  (Black),3.9,Men,Flipkart,999,52.55%,1893.0,248.0,980.0,323.0,250.0,127,213,1,474
9119,Training & Gym Shoes For Men  (Black),3.6,Men,Flipkart,999,67.07%,33.0,2.0,15.0,4.0,6.0,2,6,0,329
904,HAGUES Formal Shoes For Men  (Navy),3.4,Men,Flipkart,4810,59.99%,45.0,6.0,20.0,7.0,4.0,5,16,1,2058
9115,Women Black Flats Sandal,3.8,Women,Flipkart,1299,79.91%,2011.0,271.0,921.0,425.0,283.0,121,261,0,261
14467,DOCTOR EXTRA SOFT Flat Ortho Care Diabetic Orthopaedic Comfort Dr Slippers and Flipflops For Women's and Girl's Slippers,4.1,Women,Flipkart,599,39.90%,10451.0,1220.0,5358.0,2796.0,1224.0,461,612,1,360
4725,WMNS NIKE ZOOM WINFLO 7 Training & Gym Shoes For Women  (Black),4.7,Women,Flipkart,7995,40.15%,3.0,1.0,2.0,1.0,0.0,0,0,1,4785
3093,ZF Klub Men's Lace up Walking Shoes Running Shoes Lightweight Breathable Mesh Fashion Sneakers / Designer party Wear For Men (black new look wise ) For Men  (Black),3.8,Men,Flipkart,999,55.06%,1584.0,163.0,802.0,217.0,202.0,132,231,1,449
7234,Flip Flops,3.9,Women,Flipkart,999,62.06%,27.0,1.0,12.0,7.0,4.0,1,3,0,379
355,Formal Slip On Shoe For Men (Brown) Slip On For Men  (Brown),4.1,Men,Flipkart,1497,56.37%,3649.0,705.0,1245.0,651.0,302.0,214,207,0,626
19779,Women Off White Wedges Sandal,4.2,Women,Flipkart,1299,53.89%,179.0,28.0,90.0,62.0,11.0,11,9,1,599
763,"punjabi jutti , nagra shoes , nagra , kurta shoes ,shoes for kurta pajama , juti , mojari , rajasthani jutti. Mojaris For Men  (Brown)",3.6,Men,Flipkart,670,54.92%,7.0,0.0,4.0,3.0,2.0,2,5,0,225
20781,Labbin Mens Casual Sneakers Shoes in Canvas White Sneakers Lightweight Shoes White,3.8,Men,Amazon,348,0.00%,4.0,3.0,0.0,0.0,0.0,30,70,0,348
5019,D'LITES-RUNWAY READY Sneakers For Women  (White),4.8,Women,Flipkart,6499,45.01%,10.0,0.0,8.0,2.0,0.0,0,0,1,3574
15393,Men Brown Flats Sandal,3.9,Men,Flipkart,999,1.00%,320.0,42.0,155.0,66.0,45.0,15,39,0,989
4248,Extra Soft Walking Shoes For Women  (Black),4.3,Women,Flipkart,999,35.04%,181.0,29.0,115.0,31.0,17.0,6,11,1,649
144,Women Black Wedges Sandal,4.3,Women,Flipkart,3183,70.02%,96.0,11.0,51.0,37.0,5.0,5,2,1,1021
5288,Kapani Fashion Bad Boy Slipper for Men Slides,4.0,Men,Flipkart,499,45.89%,3276.0,376.0,1867.0,556.0,343.0,154,356,0,270
18124,Corporate Derby Lace Up Derby For Men  (Black),4.2,Men,Flipkart,999,5.01%,638.0,109.0,332.0,183.0,60.0,24,39,0,949
6072,Combo Pack of 4 Sports Shoes Walking Shoes For Men  (Multicolor),3.9,Men,Flipkart,1999,65.08%,4445.0,529.0,2303.0,709.0,598.0,302,533,1,698
18833,Girl's synthetic Leather Bellies For Women  (Black),4.1,Women,Flipkart,599,47.41%,10896.0,1601.0,5788.0,2378.0,1354.0,564,812,1,315
17365,Women Gold Wedges Sandal,3.7,Women,Flipkart,499,66.13%,605.0,57.0,264.0,109.0,89.0,52,91,0,169
6806,Zapatoz Women's Casual Shoes,3.7,Women,Amazon,499,0.00%,188.0,74.0,19.0,4.0,11.0,22,44,1,499
877,Boots For Women  (Black),4.0,Women,Flipkart,2032,75.04%,1689.0,332.0,215.0,393.0,8.0,120,247,0,483
7206,PEEP-TOE-ANKLE-CUT Bellies For Women  (Black),3.7,Women,Flipkart,999,70.07%,1664.0,237.0,682.0,339.0,282.0,120,244,1,299
2897,Trending Sneakers For Men's Casual Boxer Shoes Black High Tops For Men  (Black),4.0,Men,Flipkart,599,58.43%,3150.0,339.0,1778.0,441.0,375.0,195,361,1,249
5955,Mojaris For Women  (Multicolor),4.1,Women,Flipkart,1000,30.10%,52.0,10.0,25.0,14.0,10.0,0,3,1,699
11076,Women Black Wedges Sandal,3.9,Women,Flipkart,999,28.03%,926.0,167.0,455.0,185.0,127.0,54,104,0,719
19693,Women Pink Flats Sandal,3.9,Women,Flipkart,499,63.73%,4988.0,632.0,2410.0,935.0,706.0,381,556,1,181
16284,Men Red Casual Sandal,4.0,Men,Flipkart,999,52.55%,21581.0,3053.0,10687.0,5066.0,2876.0,1119,1833,0,474
3304,"Boots For Men  (Orange, Black)",4.1,Men,Flipkart,999,40.04%,856.0,89.0,510.0,124.0,89.0,57,76,1,599
11344,Stylish Party Wear Loafers Shoe Loafers For Men  (Blue),4.0,Men,Flipkart,1499,63.38%,353.0,53.0,196.0,54.0,36.0,24,43,0,549
10451,Women Brown Heels Sandal,4.4,Women,Flipkart,599,33.39%,20.0,3.0,12.0,4.0,2.0,1,0,0,399
20005,Men Brown Sandal,3.9,Men,Flipkart,999,45.25%,348.0046691894531,18.68609619140625,133.68946838378906,692.0,496.0,205,349,1,547
8463,New Fashionable And Comfortable Sneakers For Women And Girls Party Wear Party Wear For Women  (Pink),4.1,Women,Flipkart,999,50.05%,63.0,9.0,41.0,5.0,5.0,5,7,1,499
1604,Men's Golden Printed Fabric Velvet Jutis For Men  (Gold),3.8,Men,Flipkart,999,57.36%,380.0,52.0,184.0,63.0,49.0,23,61,0,426
13390,Jutis For Men  (Black),4.7,Men,Flipkart,999,21.92%,6.0,0.0,4.0,2.0,0.0,0,0,0,780
20488,Black With Fine Lining Design Slip On Shoes For Men  (Black),3.6,Men,Flipkart,499,14.83%,359.0,61.0,139.0,65.0,75.0,31,49,0,425
4909,Wedge Heel Wedges For Women  (Grey),3.5,Women,Flipkart,899,66.74%,52.0,12.0,22.0,7.0,6.0,7,10,0,299
17301,Women Brown Flats Sandal,4.4,Women,Flipkart,1895,27.02%,98.0,10.0,63.0,22.0,6.0,1,6,1,1383
19480,Bellies For Women  (Gold),3.9,Women,Flipkart,1499,74.72%,125.0338134765625,39.0,43.89421463012695,36.0,2.147496461868286,10,24,1,379
3475,Pepsi Walking Shoes For Women  (Black),4.2,Women,Flipkart,999,33.53%,869.0,156.0,508.0,174.0,87.0,37,63,1,664
538,New Stylish Girls/Women/Ladies Comfortable Fashionable Outdoor High Heel Ankle Boots For Women  (Pink),4.0,Women,Flipkart,1017,55.26%,245.0,32.0,95.0,48.0,26.0,12,10,0,385
16454,GO RUN RIDE 7 Running Shoes For Women  (Pink),4.5,Women,Flipkart,6499,49.99%,10.0,2.0,6.0,1.0,0.0,0,1,1,3250
17168,PRO-CAP-AW1014 Slip On For Men  (Black),3.9,Men,Flipkart,1499,46.70%,2722.0,379.0,1225.0,710.0,382.0,127,278,1,799
7217,"Chevit Latest Fashion Combo Pack of 2 Pairs Casual Outdoors Shoes Outdoors For Men  (Black, Blue)",3.8,Men,Flipkart,1498,56.68%,165.0,17.0,83.0,22.0,28.0,11,21,1,649
4335,Men Grey Sandal,3.5,Men,Flipkart,671,32.79%,2832.0,380.0,1162.0,458.0,396.0,233,583,1,451
14047,RC3509 001 High Tops For Men  (Black),4.2,Men,Flipkart,4499,54.99%,1988.0,364.0,1120.0,493.0,177.0,71,127,1,2025
18865,Jaipuri Women's Traditional Slip-On Mojari Jutti Mojaris For Women  (Orange),4.7,Women,Flipkart,599,62.44%,15.0,4.0,10.0,3.0,1.0,0,0,0,225
8763,Women Black Wedges Sandal,4.1,Women,Flipkart,1290,40.00%,95.0,14.0,49.0,26.0,6.0,6,8,1,774
7315,"PERIS Running Shoes For Men  (Navy, Green)",4.1,Men,Flipkart,2399,24.01%,482.0401306152344,25.542762756347656,2859.0,56.057151794433594,415.0,210,460,1,1823
6354,Women Brown Heels Sandal,4.5,Women,Flipkart,799,9.89%,31.0,3.0,19.0,11.0,0.0,0,1,1,720
10784,Casuals For Men  (White),3.7,Men,Flipkart,999,46.55%,108.0,12.0,56.0,13.0,14.0,4,21,0,534
12615,Boots For Women  (Black),4.7,Women,Flipkart,999,50.05%,6.0,0.0,4.0,2.0,0.0,0,0,0,499
20345,US Polo Association Men's Panal Sneakers,4.2,Men,Amazon,1799,24.96%,27.0,13.0,9.0,6.0,6.0,12,66,1,1350
13799,ROYALCOMPLETECLN Sneakers For Women  (White),4.3,Women,Flipkart,3999,40.01%,83.0,6.0,37.0,36.0,6.0,2,2,1,2399
12485,Flip Flops,3.4,Women,Flipkart,649,53.93%,17.0,3.0,6.0,2.0,3.0,4,2,0,299
16961,Slippers,4.2,Women,Flipkart,799,50.06%,2142.0,277.0,1206.0,521.0,241.0,87,89,0,399
16935,Glitter Jutis For Women  (Black),3.3,Women,Flipkart,499,43.69%,29.0,3.0,10.0,6.0,4.0,2,7,0,281
16776,Sneakers For Women  (White),4.2,Women,Flipkart,999,45.05%,195.0,32.0,120.0,25.0,31.0,7,12,1,549
19807,"New Fashionable Waterproof Casual Shoes,Walking Shoes,Rubber Shoes,Lightweight Shoes Casuals For Women  (Pink)",4.0,Women,Flipkart,799,50.06%,1174.0,215.0,607.0,254.0,152.0,55,106,1,399
7324,Women White Heels Sandal,3.4,Women,Flipkart,999,53.05%,5.0,0.0,1.0,2.0,0.0,2,0,1,469
12970,Men Synthetic Leather Office Black Formal Shoes Slip On Shoes For Men  (Black),3.8,Men,Flipkart,999,52.55%,14915.0,2309.0,6729.0,3177.0,2256.0,1042,1711,1,474
5636,ELIZA Running Shoes For Women  (Black),3.3,Women,Flipkart,899,5.56%,3.0,0.0,0.0,1.0,2.0,0,0,1,849
17298,Women Multicolor Heels Sandal,3.9,Women,Flipkart,998,61.32%,391.0,60.0,189.0,80.0,55.0,27,41,1,386
13944,Women Gold Wedges Sandal,3.6,Women,Flipkart,999,50.05%,85.0,15.0,34.0,22.0,9.0,5,15,1,499
20920,Women Beige Heels Sandal,4.3,Women,Flipkart,999,30.03%,601.0,101.0,337.0,170.0,41.0,24,29,1,699
6441,WOMEN LEATHER OPEN BACK BELLIES Loafers For Women  (Brown),4.3,Women,Flipkart,999,45.45%,21.0,6.0,12.0,6.0,1.0,1,1,0,545
19307,Women Black Wedges Sandal,4.0,Women,Flipkart,499,5.21%,474.0,95.0,253.0,102.0,55.0,13,49,1,473
18899,Slides,4.0,Men,Flipkart,2699,45.02%,81.0,7.0,45.0,12.0,13.0,4,7,1,1484
6994,Flip Flops,3.7,Men,Flipkart,999,62.06%,67.0,8.0,31.0,12.0,5.0,8,11,1,379
19215,Formal Classy Bellies For Women  (Tan),3.9,Women,Flipkart,500,15.20%,1041.0,138.0,484.0,250.0,138.0,69,100,1,424
9490,888 Jutis For Men  (Beige),4.2,Men,Flipkart,999,8.01%,60.0,10.0,35.0,13.0,2.0,6,4,0,919
14166,"Casual Loafers, Sneakers Shoes for Woman Pack of 2 Combo(O)-1253-1254 Sneakers For Women  (Multicolor)",3.8,Women,Flipkart,998,47.39%,34.0,2.0,19.0,4.0,2.0,2,7,1,525
6968,Women Black Heels Sandal,4.3,Women,Flipkart,999,52.55%,259.0,53.0,167.0,39.0,18.0,10,21,0,474
20823,"Casual shoes,Running shoes,Walking shoes,Loafers,Sneakers,Traning shoes,Gym shoes. Casuals For Women  (Multicolor)",4.1,Women,Flipkart,798,33.96%,19237.0,3094.0,9577.0,4868.0,2618.0,895,1279,1,527
16293,Combo pack of 4 casual sneaker loafer shoe for women. Sneakers For Women  (Multicolor),3.6,Women,Flipkart,1996,49.95%,548.0,99.0,237.0,89.0,98.0,39,85,1,999
14291,Women Red Flats Sandal,4.2,Women,Flipkart,699,64.38%,512.0,72.0,298.0,107.0,54.0,24,29,1,249
20390,Cosco Blue Light Weight With EVA Sole Running Shoes For Men  (Blue),4.0,Men,Flipkart,999,55.06%,8010.0,927.0,4512.0,1261.0,956.0,459,822,1,449
13265,Women Grey Wedges Sandal,4.3,Women,Flipkart,1099,55.51%,156.0,22.0,89.0,40.0,14.0,7,6,0,489
16921,"Socks Stylish Cricket , Walking Shoes , Light Weight Sports Shoes Running Shoes For Women  (Grey)",4.0,Women,Flipkart,999,53.15%,523.0,71.0,258.0,134.0,65.0,22,44,0,468
13197,Slippers,4.0,Women,Flipkart,1000,68.10%,47.0,7.0,24.0,10.0,6.0,3,4,0,319
14796,Men Brown Casual Sandal,4.0,Men,Flipkart,999,62.06%,3447.0,450.0,1717.0,844.0,446.0,167,273,1,379
17529,Sneakers For Men  (White),4.1,Men,Flipkart,999,60.16%,2330.0,385.0,1231.0,526.0,272.0,113,188,1,398
12177,Jutis For Men  (Tan),4.1,Men,Flipkart,999,35.04%,51.0,6.0,24.0,14.0,9.0,2,2,0,649
15258,Sneakers For Women  (Multicolor),3.5,Women,Flipkart,998,47.39%,22.0,1.0,8.0,6.0,2.0,2,4,1,525
15018,Casual Loafer Sneakers Shoes Walking Shoes For Women  (Blue),3.9,Women,Flipkart,998,40.98%,650.0,96.0,310.0,140.0,84.0,46,70,1,589
16653,Flip Flops,3.7,Women,Flipkart,499,60.12%,646.0,88.0,293.0,123.0,90.0,52,88,0,199
